                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                0.86369,                0.89307,                 1.5084,                0.89068,                0.85101,                0.92318,                0.72271,                0.81551,                0.73138,                 1.4333,              0.0015743,              0.0015743,              0.0015743
                     45,                0.89529,                0.89261,                 1.5198,                0.89197,                0.83008,                0.93035,                0.67573,                0.86659,                0.93797,                 1.4859,              0.0015644,              0.0015644,              0.0015644
                     46,                0.83636,                 0.8846,                  1.467,                 0.8902,                0.85815,                0.93473,                  0.724,                 0.8097,                0.74725,                 1.4268,              0.0015545,              0.0015545,              0.0015545
                     47,                0.84606,                0.84505,                 1.4916,                0.89713,                0.86838,                0.93874,                0.69454,                0.79945,                0.79659,                 1.4502,              0.0015446,              0.0015446,              0.0015446
                     48,                0.83722,                0.85046,                 1.4791,                0.90236,                0.85028,                0.93679,                0.68895,                0.89389,                0.77962,                 1.4971,              0.0015347,              0.0015347,              0.0015347
                     49,                0.83966,                0.86537,                 1.4837,                0.87146,                0.85458,                0.92877,                0.69749,                0.84401,                0.79249,                 1.4838,              0.0015248,              0.0015248,              0.0015248
                     50,                 0.8363,                 0.8536,                 1.4737,                0.92805,                0.87326,                0.94988,                0.74319,                0.77089,                0.72468,                 1.3962,              0.0015149,              0.0015149,              0.0015149
                     51,                0.83797,                0.81455,                 1.4712,                0.93043,                0.87465,                0.95166,                0.74694,                0.77784,                 0.7044,                 1.3932,               0.001505,               0.001505,               0.001505
                     52,                0.82037,                0.82226,                 1.4464,                0.92137,                 0.8461,                0.91807,                0.71469,                0.77276,                0.75742,                 1.3948,              0.0014951,              0.0014951,              0.0014951
                     53,                0.80331,                0.79162,                 1.4406,                0.92275,                0.87336,                0.94053,                0.73607,                0.75399,                0.70775,                 1.3745,              0.0014852,              0.0014852,              0.0014852
                     54,                 0.8109,                0.80322,                  1.428,                0.94159,                0.86436,                0.94942,                0.75787,                0.74558,                0.65079,                 1.3734,              0.0014753,              0.0014753,              0.0014753
                     55,                0.77664,                0.77147,                 1.4206,                 0.9116,                0.85933,                0.94712,                0.75916,                0.71467,                 0.6662,                 1.3414,              0.0014654,              0.0014654,              0.0014654
                     56,                0.80452,                0.77388,                 1.4391,                0.95143,                0.87295,                0.96081,                0.77616,                0.71582,                0.59612,                 1.3167,              0.0014555,              0.0014555,              0.0014555
                     57,                0.77618,                0.78085,                  1.432,                0.90695,                0.86769,                0.93905,                0.75438,                0.71769,                0.64018,                 1.3585,              0.0014456,              0.0014456,              0.0014456
                     58,                0.76814,                0.76267,                  1.411,                 0.9258,                0.88622,                0.94893,                0.76251,                0.74745,                0.64612,                 1.3592,              0.0014357,              0.0014357,              0.0014357
                     59,                0.76683,                0.75182,                 1.4049,                0.93072,                0.86065,                0.94981,                0.77533,                0.69094,                0.63312,                 1.3257,              0.0014258,              0.0014258,              0.0014258
                     60,                0.70791,                0.72169,                 1.3579,                0.94383,                0.86351,                0.95203,                0.77031,                0.72482,                0.62795,                 1.3403,              0.0014159,              0.0014159,              0.0014159
                     61,                 0.7547,                0.73566,                 1.3968,                0.94666,                0.87117,                0.94941,                0.78091,                0.68444,                0.59655,                 1.3187,               0.001406,               0.001406,               0.001406
                     62,                0.76955,                0.72954,                 1.4125,                0.93106,                0.88022,                 0.9545,                0.76643,                0.72411,                 0.6524,                 1.3547,              0.0013961,              0.0013961,              0.0013961
                     63,                0.72905,                0.70117,                 1.3661,                0.90036,                0.88099,                0.94672,                0.73414,                0.73935,                0.70518,                 1.3825,              0.0013862,              0.0013862,              0.0013862
                     64,                0.76365,                0.72651,                 1.4024,                0.92405,                0.88965,                0.95393,                0.74832,                0.75687,                0.65615,                 1.3783,              0.0013763,              0.0013763,              0.0013763
                     65,                0.78421,                 0.7266,                 1.4062,                0.95383,                0.89202,                0.95968,                0.80014,                0.64446,                0.58107,                  1.268,              0.0013664,              0.0013664,              0.0013664
                     66,                0.72111,                0.70434,                 1.3607,                0.92608,                0.91606,                0.96936,                0.79943,                0.64574,                0.59129,                 1.2662,              0.0013565,              0.0013565,              0.0013565
                     67,                0.70086,                0.66313,                 1.3298,                0.94853,                0.88558,                0.95552,                0.79991,                0.62996,                0.55443,                 1.2715,              0.0013466,              0.0013466,              0.0013466
                     68,                0.70991,                0.68799,                 1.3456,                0.95943,                0.91852,                0.97228,                0.81762,                0.62359,                0.50951,                 1.2578,              0.0013367,              0.0013367,              0.0013367
                     69,                0.71175,                 0.6974,                 1.3572,                0.95572,                0.91675,                0.97399,                0.81622,                0.64158,                0.52577,                  1.251,              0.0013268,              0.0013268,              0.0013268
                     70,                0.73663,                 0.6997,                 1.3658,                 0.9332,                0.89972,                0.95892,                0.79777,                 0.6303,                0.57907,                 1.2671,              0.0013169,              0.0013169,              0.0013169
                     71,                0.67111,                0.67116,                 1.3298,                0.94608,                0.90424,                0.96307,                 0.8149,                0.59864,                0.52665,                 1.2338,               0.001307,               0.001307,               0.001307
                     72,                0.71197,                0.65682,                 1.3355,                0.95257,                0.89694,                0.95667,                0.79923,                0.64509,                0.53799,                 1.2671,              0.0012971,              0.0012971,              0.0012971
                     73,                0.71049,                0.67253,                 1.3572,                 0.9589,                0.91783,                0.97531,                 0.8132,                0.65061,                0.52744,                 1.2839,              0.0012872,              0.0012872,              0.0012872
                     74,                0.67533,                0.67515,                 1.3333,                0.94332,                0.91554,                0.96622,                0.79819,                0.66764,                0.53575,                 1.3044,              0.0012773,              0.0012773,              0.0012773
                     75,                 0.6767,                0.64692,                 1.3323,                 0.9585,                0.91678,                0.97047,                0.81597,                0.61314,                0.50522,                 1.2489,              0.0012674,              0.0012674,              0.0012674
                     76,                0.66797,                0.63381,                  1.311,                0.95322,                 0.9032,                0.96951,                0.82534,                0.61269,                0.50643,                   1.22,              0.0012575,              0.0012575,              0.0012575
                     77,                0.66933,                0.63984,                 1.3096,                0.95676,                0.90181,                0.96343,                0.81807,                0.60757,                0.50446,                 1.2211,              0.0012476,              0.0012476,              0.0012476
                     78,                0.65793,                0.63761,                 1.3067,                0.94292,                0.88997,                0.95505,                0.80891,                0.60182,                0.51232,                 1.2332,              0.0012377,              0.0012377,              0.0012377
                     79,                0.67475,                0.65314,                 1.3398,                 0.9489,                0.91574,                0.97296,                0.82511,                0.60969,                0.52525,                 1.2551,              0.0012278,              0.0012278,              0.0012278
                     80,                0.67481,                0.66713,                 1.3311,                0.94237,                0.89136,                0.95526,                0.78648,                0.68546,                0.57242,                 1.3074,              0.0012179,              0.0012179,              0.0012179
                     81,                0.67544,                0.63421,                 1.3106,                0.94252,                0.90251,                0.95834,                0.81043,                0.58927,                 0.5256,                 1.2037,               0.001208,               0.001208,               0.001208
                     82,                 0.6259,                0.61646,                 1.2746,                0.95189,                0.88182,                0.95557,                0.80476,                0.62469,                0.52601,                 1.2453,              0.0011981,              0.0011981,              0.0011981
                     83,                0.62535,                0.61764,                 1.2879,                0.95326,                0.90888,                0.96756,                0.82634,                 0.5869,                0.46995,                 1.2254,              0.0011882,              0.0011882,              0.0011882
                     84,                0.64266,                0.59258,                 1.2904,                 0.9642,                0.93781,                0.97723,                0.83485,                0.57513,                0.46471,                 1.2189,              0.0011783,              0.0011783,              0.0011783
                     85,                0.65375,                0.60536,                 1.3003,                0.95418,                0.92805,                0.97278,                0.83538,                0.56091,                0.49098,                 1.2072,              0.0011684,              0.0011684,              0.0011684
                     86,                0.64807,                0.61273,                 1.2995,                0.97143,                0.92346,                0.98203,                0.83966,                0.58319,                0.47889,                 1.2082,              0.0011585,              0.0011585,              0.0011585
                     87,                0.65095,                0.59933,                  1.293,                0.96821,                0.93313,                0.97728,                0.85116,                0.55762,                 0.4488,                 1.1729,              0.0011486,              0.0011486,              0.0011486
                     88,                0.63409,                 0.5989,                 1.2942,                0.95026,                0.94708,                0.97982,                0.84211,                0.55607,                0.47481,                 1.2012,              0.0011387,              0.0011387,              0.0011387
                     89,                0.64386,                0.59624,                 1.2865,                0.96406,                0.93403,                0.98023,                0.83986,                0.56521,                0.47078,                 1.2003,              0.0011288,              0.0011288,              0.0011288
                     90,                0.63678,                0.57589,                 1.2799,                0.95608,                0.92468,                0.97381,                0.83714,                0.56417,                0.48349,                 1.2095,              0.0011189,              0.0011189,              0.0011189
                     91,                0.65085,                0.57746,                 1.2818,                0.96631,                0.93881,                 0.9801,                0.85349,                0.53951,                 0.4544,                 1.1751,               0.001109,               0.001109,               0.001109
                     92,                0.65426,                0.59463,                 1.2974,                0.96805,                 0.9234,                0.97514,                0.83795,                  0.582,                0.44926,                 1.1934,              0.0010991,              0.0010991,              0.0010991
                     93,                0.62051,                 0.5772,                 1.2756,                0.95673,                0.93914,                 0.9824,                 0.8428,                0.56365,                0.48816,                 1.2058,              0.0010892,              0.0010892,              0.0010892
                     94,                0.63688,                0.58908,                 1.2767,                0.94906,                0.92897,                0.97455,                0.82924,                0.63245,                0.47386,                 1.2718,              0.0010793,              0.0010793,              0.0010793
                     95,                0.64881,                0.59461,                 1.2807,                0.97236,                0.93081,                 0.9812,                0.85779,                 0.5615,                0.44234,                 1.1747,              0.0010694,              0.0010694,              0.0010694
                     96,                0.63153,                0.56976,                  1.272,                0.95195,                0.93802,                0.97961,                0.85588,                0.54906,                0.44821,                 1.1648,              0.0010595,              0.0010595,              0.0010595
                     97,                0.60954,                0.58251,                 1.2583,                0.96322,                0.94081,                0.98223,                0.86054,                0.52949,                0.43808,                 1.1635,              0.0010496,              0.0010496,              0.0010496
                     98,                0.59623,                0.55263,                 1.2514,                0.97878,                0.93733,                 0.9815,                0.86007,                0.52703,                0.42375,                 1.1677,              0.0010397,              0.0010397,              0.0010397
                     99,                0.59902,                0.56272,                  1.252,                0.96721,                0.93106,                0.97676,                0.86132,                0.51389,                 0.4194,                 1.1527,              0.0010298,              0.0010298,              0.0010298
                    100,                0.58478,                0.55307,                 1.2359,                0.97107,                  0.935,                0.98368,                0.85606,                0.55085,                0.43035,                 1.1862,              0.0010199,              0.0010199,              0.0010199
                    101,                0.59584,                 0.5507,                 1.2687,                0.96871,                0.92688,                0.98197,                0.86612,                0.51488,                0.42374,                 1.1549,                0.00101,                0.00101,                0.00101
                    102,                0.58645,                0.54104,                 1.2255,                0.96839,                0.93454,                0.98117,                0.85533,                 0.5329,                0.42084,                 1.1607,              0.0010001,              0.0010001,              0.0010001
                    103,                0.58692,                0.53587,                 1.2373,                0.98535,                0.94847,                0.98671,                0.85968,                0.54686,                0.41179,                 1.1737,              0.0009902,              0.0009902,              0.0009902
                    104,                0.59725,                0.52434,                 1.2377,                0.97572,                0.93802,                0.98351,                0.87067,                 0.5107,                0.41009,                 1.1318,              0.0009803,              0.0009803,              0.0009803
                    105,                0.60104,                0.54989,                 1.2501,                0.98202,                0.93733,                0.98375,                0.87463,                0.49129,                0.39054,                 1.1204,              0.0009704,              0.0009704,              0.0009704
                    106,                0.58044,                0.52208,                 1.2386,                 0.9797,                0.94117,                0.98776,                0.87327,                0.49634,                0.38657,                 1.1227,              0.0009605,              0.0009605,              0.0009605
                    107,                 0.5874,                0.53698,                 1.2381,                0.95913,                0.94782,                0.98653,                0.85711,                0.54122,                0.43205,                 1.1827,              0.0009506,              0.0009506,              0.0009506
                    108,                0.60437,                0.54679,                 1.2472,                0.97794,                 0.9422,                0.98476,                0.87258,                0.51819,                0.41249,                 1.1244,              0.0009407,              0.0009407,              0.0009407
                    109,                0.58941,                 0.5244,                  1.221,                0.96577,                0.94295,                 0.9822,                0.86765,                0.51627,                0.40461,                 1.1407,              0.0009308,              0.0009308,              0.0009308
                    110,                0.58937,                0.53156,                  1.239,                0.96887,                0.92409,                0.97523,                0.86537,                0.50268,                 0.4051,                 1.1291,              0.0009209,              0.0009209,              0.0009209
                    111,                0.56879,                0.52051,                 1.2094,                0.97482,                0.94847,                0.98865,                0.88296,                 0.4734,                0.37983,                 1.1073,               0.000911,               0.000911,               0.000911
                    112,                0.55591,                0.51729,                 1.2117,                0.96543,                0.93343,                0.98235,                0.87021,                0.50392,                0.39798,                 1.1411,              0.0009011,              0.0009011,              0.0009011
                    113,                0.57703,                0.52711,                 1.2287,                0.96547,                0.95543,                0.98399,                0.85598,                0.52432,                0.40106,                 1.1681,              0.0008912,              0.0008912,              0.0008912
                    114,                0.54936,                0.50963,                 1.2079,                0.96162,                0.93872,                0.97613,                0.87128,                0.48604,                0.39894,                 1.1187,              0.0008813,              0.0008813,              0.0008813
                    115,                0.55199,                0.51072,                 1.1892,                0.97448,                0.94847,                0.98419,                0.87954,                0.49004,                0.37981,                 1.1182,              0.0008714,              0.0008714,              0.0008714
                    116,                0.54962,                0.49946,                 1.1927,                0.96952,                0.95249,                 0.9838,                0.89211,                0.46179,                0.37309,                  1.087,              0.0008615,              0.0008615,              0.0008615
                    117,                0.54733,                0.50445,                 1.2109,                0.97572,                0.95145,                0.98827,                0.89835,                0.43125,                0.35551,                  1.061,              0.0008516,              0.0008516,              0.0008516
                    118,                0.56042,                0.50655,                 1.2024,                 0.9653,                0.94916,                0.98756,                0.88283,                0.47396,                0.40502,                  1.099,              0.0008417,              0.0008417,              0.0008417
                    119,                0.57729,                0.51739,                  1.231,                0.96789,                0.91852,                0.97401,                0.86596,                0.49745,                0.40932,                 1.1292,              0.0008318,              0.0008318,              0.0008318
                    120,                0.54275,                 0.5094,                 1.2077,                0.97476,                0.94568,                0.98836,                 0.9022,                0.42238,                0.36448,                 1.0684,              0.0008219,              0.0008219,              0.0008219
                    121,                0.52818,                0.49919,                 1.1861,                0.96937,                0.94782,                0.98879,                0.89998,                0.42732,                0.36199,                 1.0739,               0.000812,               0.000812,               0.000812
                    122,                0.55862,                0.51626,                 1.2113,                0.97043,                 0.9422,                0.98336,                0.88983,                 0.4623,                0.36583,                 1.0877,              0.0008021,              0.0008021,              0.0008021
                    123,                0.55365,                0.48886,                 1.2007,                0.96656,                0.95334,                0.98577,                0.89226,                 0.4355,                0.35606,                 1.0763,              0.0007922,              0.0007922,              0.0007922
                    124,                0.55084,                0.50061,                  1.211,                0.97308,                0.95752,                0.98987,                0.90001,                0.43906,                0.36563,                 1.0769,              0.0007823,              0.0007823,              0.0007823
                    125,                0.52995,                 0.4859,                 1.1921,                0.97643,                0.95205,                0.98719,                0.89339,                0.44847,                0.36042,                 1.0646,              0.0007724,              0.0007724,              0.0007724
                    126,                0.53458,                0.49454,                 1.1854,                0.98007,                0.95682,                0.98961,                0.89784,                0.44774,                0.35121,                  1.081,              0.0007625,              0.0007625,              0.0007625
                    127,                0.53444,                0.49053,                 1.1932,                0.98584,                0.94847,                0.98992,                0.90301,                 0.4333,                  0.348,                 1.0714,              0.0007526,              0.0007526,              0.0007526
                    128,                0.51823,                0.47491,                 1.1654,                0.97386,                0.95993,                0.98752,                0.90452,                0.43682,                 0.3452,                 1.0672,              0.0007427,              0.0007427,              0.0007427
                    129,                0.52485,                 0.4754,                 1.1909,                0.98353,                0.95628,                0.98987,                0.89763,                0.44035,                0.34526,                 1.0727,              0.0007328,              0.0007328,              0.0007328
                    130,                0.51633,                0.48297,                 1.1754,                 0.9795,                0.94499,                0.98683,                0.89887,                0.43775,                0.34794,                 1.0639,              0.0007229,              0.0007229,              0.0007229
                    131,                0.51245,                0.46183,                 1.1771,                0.97035,                0.95718,                0.98802,                0.90816,                0.41605,                0.34181,                 1.0487,               0.000713,               0.000713,               0.000713
                    132,                0.49662,                0.47268,                 1.1672,                0.96682,                0.95365,                0.98477,                0.90206,                 0.4321,                 0.3548,                 1.0607,              0.0007031,              0.0007031,              0.0007031
                    133,                0.49521,                0.46455,                 1.1683,                0.96895,                0.95628,                0.98651,                 0.9058,                0.41306,                0.34951,                 1.0556,              0.0006932,              0.0006932,              0.0006932
                    134,                0.50707,                0.46011,                 1.1665,                 0.9754,                0.96448,                0.98926,                0.90285,                0.42138,                0.34067,                 1.0547,              0.0006833,              0.0006833,              0.0006833
                    135,                  0.495,                0.45757,                 1.1572,                0.98137,                0.95374,                0.98951,                0.91598,                0.39977,                0.33312,                 1.0474,              0.0006734,              0.0006734,              0.0006734
                    136,                0.49233,                0.46393,                 1.1577,                0.97951,                0.96522,                0.99122,                 0.9179,                0.39768,                0.32464,                 1.0359,              0.0006635,              0.0006635,              0.0006635
                    137,                0.50449,                0.46394,                  1.175,                0.97287,                0.97393,                0.99253,                0.90831,                0.42251,                0.33718,                 1.0587,              0.0006536,              0.0006536,              0.0006536
                    138,                0.48479,                0.45922,                 1.1477,                0.97868,                0.95125,                0.98894,                0.90911,                0.41409,                0.33438,                 1.0416,              0.0006437,              0.0006437,              0.0006437
                    139,                0.49237,                0.44023,                 1.1483,                0.98148,                0.95953,                0.99066,                0.91443,                0.40069,                0.32483,                 1.0315,              0.0006338,              0.0006338,              0.0006338
                    140,                0.48298,                0.44442,                 1.1529,                0.97423,                0.97419,                0.99203,                0.91554,                0.40101,                0.32182,                 1.0276,              0.0006239,              0.0006239,              0.0006239
                    141,                0.50326,                0.44345,                 1.1731,                0.97402,                0.96614,                0.99143,                 0.9115,                0.41558,                0.32682,                 1.0467,               0.000614,               0.000614,               0.000614
                    142,                0.49734,                0.47045,                 1.1657,                0.98171,                0.95334,                0.98955,                0.91839,                0.39883,                0.31887,                  1.025,              0.0006041,              0.0006041,              0.0006041
                    143,                0.49509,                0.45241,                  1.147,                0.97204,                0.96518,                 0.9916,                0.91876,                0.38319,                0.32054,                 1.0243,              0.0005942,              0.0005942,              0.0005942
                    144,                0.47979,                 0.4427,                 1.1328,                0.98274,                0.95138,                0.98988,                0.91952,                0.40205,                0.32119,                 1.0328,              0.0005843,              0.0005843,              0.0005843
                    145,                0.49221,                  0.435,                 1.1512,                0.97479,                0.96918,                0.99119,                0.92687,                0.37849,                0.31625,                 1.0142,              0.0005744,              0.0005744,              0.0005744
                    146,                0.48256,                 0.4367,                 1.1343,                0.97585,                0.97493,                0.99271,                0.92597,                0.37686,                0.31335,                 1.0212,              0.0005645,              0.0005645,              0.0005645
                    147,                0.47676,                0.44007,                 1.1546,                0.98239,                0.96518,                0.99105,                0.92312,                0.37844,                0.31398,                 1.0179,              0.0005546,              0.0005546,              0.0005546
                    148,                0.46338,                0.43207,                 1.1214,                 0.9727,                0.96754,                0.99109,                0.92791,                0.35262,                0.30715,                0.99579,              0.0005447,              0.0005447,              0.0005447
                    149,                0.46814,                0.43633,                 1.1282,                0.98048,                0.95961,                0.99061,                0.92465,                 0.3698,                0.30761,                 1.0019,              0.0005348,              0.0005348,              0.0005348
                    150,                0.45526,                0.41565,                 1.1241,                0.97843,                0.96657,                0.99032,                0.92655,                0.36995,                0.31287,                 1.0068,              0.0005249,              0.0005249,              0.0005249
                    151,                0.47695,                0.44179,                 1.1403,                0.98024,                0.96718,                 0.9914,                0.93156,                0.36428,                0.30091,                0.99173,               0.000515,               0.000515,               0.000515
                    152,                0.48897,                0.44651,                  1.153,                0.97612,                0.96782,                0.98966,                0.92834,                0.36046,                0.30243,                0.99821,              0.0005051,              0.0005051,              0.0005051
                    153,                0.46021,                 0.4426,                 1.1283,                0.97747,                0.96588,                0.98876,                0.93123,                0.35443,                0.30218,                 0.9967,              0.0004952,              0.0004952,              0.0004952
                    154,                0.46205,                0.43571,                 1.1279,                0.98506,                0.96401,                0.99045,                0.93176,                0.35281,                0.30062,                 0.9921,              0.0004853,              0.0004853,              0.0004853
                    155,                0.46235,                0.42287,                 1.1298,                0.98656,                 0.9714,                0.99357,                0.93546,                0.34474,                0.28976,                0.98361,              0.0004754,              0.0004754,              0.0004754
