                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                  1.267,                  1.407,                 1.9126,                0.79885,                0.67061,                0.78922,                0.52698,                 1.1031,                 1.4086,                 1.7783,               0.001604,               0.001604,               0.001604
                     22,                  1.251,                  1.384,                 1.9146,                0.72495,                0.67179,                0.74052,                0.45612,                  1.158,                 1.5918,                 1.8299,              0.0015842,              0.0015842,              0.0015842
                     23,                 1.1995,                 1.3211,                 1.8644,                0.81904,                0.67764,                0.79244,                0.50109,                 1.1423,                 1.3395,                 1.7847,              0.0015644,              0.0015644,              0.0015644
                     24,                  1.179,                 1.3099,                 1.8516,                0.76657,                0.71122,                0.80275,                0.53106,                 1.1152,                 1.3236,                 1.7742,              0.0015446,              0.0015446,              0.0015446
                     25,                 1.1836,                 1.3213,                  1.834,                0.78288,                0.75348,                0.83464,                0.57915,                 1.0535,                 1.2455,                 1.7064,              0.0015248,              0.0015248,              0.0015248
                     26,                 1.1407,                 1.2507,                 1.7922,                0.82482,                0.73118,                0.83902,                0.59167,                 1.0005,                 1.1713,                 1.6503,               0.001505,               0.001505,               0.001505
                     27,                  1.142,                 1.2303,                 1.7872,                 0.8163,                0.73189,                0.82245,                0.57235,                 1.0331,                 1.1912,                 1.6553,              0.0014852,              0.0014852,              0.0014852
                     28,                 1.1194,                  1.239,                 1.7596,                0.79324,                0.72493,                0.83113,                0.59471,                 1.0031,                 1.1582,                 1.6426,              0.0014654,              0.0014654,              0.0014654
                     29,                 1.1239,                 1.2322,                   1.76,                0.82769,                0.73593,                0.83887,                0.57684,                 1.0577,                 1.1602,                  1.688,              0.0014456,              0.0014456,              0.0014456
                     30,                 1.0589,                 1.1639,                  1.707,                0.81526,                0.75627,                0.85129,                0.61756,                0.99319,                 1.1571,                 1.6062,              0.0014258,              0.0014258,              0.0014258
                     31,                 1.0555,                 1.1386,                 1.7249,                0.86127,                0.77368,                0.88066,                0.64785,                0.96084,                 1.0485,                 1.5839,               0.001406,               0.001406,               0.001406
                     32,                 1.1037,                 1.1805,                 1.7618,                 0.8587,                0.75279,                0.86572,                0.63165,                0.96683,                 1.0759,                 1.5807,              0.0013862,              0.0013862,              0.0013862
                     33,                 1.0472,                 1.1386,                 1.6796,                0.85942,                  0.789,                0.88849,                0.66528,                0.91714,                 1.0156,                 1.5177,              0.0013664,              0.0013664,              0.0013664
                     34,                 1.0217,                 1.1219,                 1.6721,                 0.8509,                0.75907,                0.86581,                0.62748,                 0.9713,                 1.0693,                 1.5932,              0.0013466,              0.0013466,              0.0013466
                     35,                 1.0273,                 1.0973,                  1.675,                0.86605,                0.80141,                0.89603,                0.66714,                0.89265,                0.98021,                 1.5186,              0.0013268,              0.0013268,              0.0013268
                     36,                 1.0379,                  1.079,                 1.6715,                 0.8577,                0.80362,                0.89923,                0.66189,                0.93663,                0.98884,                 1.5327,               0.001307,               0.001307,               0.001307
                     37,                0.99913,                 1.0622,                 1.6258,                0.85977,                0.75139,                0.88062,                0.64805,                0.91711,                  1.011,                 1.5387,              0.0012872,              0.0012872,              0.0012872
                     38,                 1.0002,                 1.0905,                 1.6612,                0.85746,                0.81272,                0.90458,                0.67177,                0.89024,                 1.0245,                 1.4685,              0.0012674,              0.0012674,              0.0012674
                     39,                0.98931,                 1.0518,                 1.6207,                0.87488,                0.80828,                0.90491,                0.68516,                0.83491,                0.90415,                 1.4741,              0.0012476,              0.0012476,              0.0012476
                     40,                0.94836,                 1.0103,                 1.5971,                0.86873,                0.82799,                0.91319,                0.67534,                 0.9183,                0.90892,                 1.5158,              0.0012278,              0.0012278,              0.0012278
                     41,                0.96396,                 1.0338,                 1.5991,                0.89025,                0.81341,                0.91673,                 0.6848,                0.93531,                0.91486,                 1.5217,               0.001208,               0.001208,               0.001208
                     42,                0.94595,                0.99375,                 1.5822,                0.90187,                0.81407,                0.91373,                0.69565,                0.85026,                0.82993,                 1.4471,              0.0011882,              0.0011882,              0.0011882
                     43,                0.93639,                0.98551,                 1.5772,                 0.8405,                0.82382,                0.90523,                0.68685,                0.85212,                0.87628,                  1.457,              0.0011684,              0.0011684,              0.0011684
                     44,                0.90931,                0.96716,                   1.54,                0.86576,                0.83982,                0.92703,                0.72577,                0.79205,                0.80155,                 1.3859,              0.0011486,              0.0011486,              0.0011486
                     45,                 0.9245,                 0.9654,                 1.5675,                0.89362,                0.83066,                0.92862,                 0.7233,                0.79784,                0.81824,                 1.3964,              0.0011288,              0.0011288,              0.0011288
                     46,                0.91908,                0.95214,                 1.5647,                0.88114,                0.82598,                0.91996,                0.67734,                0.89918,                0.94068,                  1.496,               0.001109,               0.001109,               0.001109
                     47,                0.91807,                 0.9678,                 1.5531,                0.91503,                0.83565,                0.93193,                0.72967,                0.80908,                0.78314,                 1.3952,              0.0010892,              0.0010892,              0.0010892
                     48,                0.91193,                0.93216,                 1.5367,                0.89504,                0.84819,                0.92927,                0.72955,                0.80253,                0.78096,                  1.394,              0.0010694,              0.0010694,              0.0010694
                     49,                0.90292,                0.92751,                 1.5323,                0.87457,                 0.8454,                0.92948,                0.73519,                0.76956,                0.79871,                 1.3832,              0.0010496,              0.0010496,              0.0010496
                     50,                  0.884,                 0.9232,                 1.5127,                0.91507,                0.84781,                0.94114,                0.73091,                0.79312,                 0.7734,                 1.3857,              0.0010298,              0.0010298,              0.0010298
                     51,                0.85961,                0.88207,                  1.496,                0.88325,                0.85028,                0.93224,                0.74154,                0.79146,                0.77264,                 1.3901,                0.00101,                0.00101,                0.00101
                     52,                0.88974,                0.88889,                 1.5332,                0.90103,                0.86859,                0.94367,                0.74713,                0.80213,                0.74474,                 1.4147,              0.0009902,              0.0009902,              0.0009902
                     53,                0.85624,                0.88273,                 1.4854,                0.88653,                0.86506,                0.94362,                0.74684,                 0.7566,                0.71608,                 1.3563,              0.0009704,              0.0009704,              0.0009704
                     54,                0.86748,                  0.869,                 1.4911,                0.89964,                0.85167,                0.94023,                0.75163,                0.73973,                0.72023,                 1.3222,              0.0009506,              0.0009506,              0.0009506
                     55,                0.85835,                0.88902,                 1.4924,                 0.9218,                0.86197,                0.95044,                0.76055,                0.72277,                  0.699,                 1.3467,              0.0009308,              0.0009308,              0.0009308
                     56,                0.85716,                0.85309,                 1.4906,                0.88678,                 0.8837,                0.94575,                0.73975,                0.76576,                0.71535,                 1.3776,               0.000911,               0.000911,               0.000911
                     57,                0.82681,                0.84743,                  1.473,                0.91667,                0.87604,                0.95359,                0.76476,                0.72437,                0.69972,                 1.3451,              0.0008912,              0.0008912,              0.0008912
                     58,                0.81853,                0.84976,                 1.4602,                0.93351,                0.87994,                0.95983,                0.73543,                0.80181,                0.73861,                 1.4218,              0.0008714,              0.0008714,              0.0008714
                     59,                0.83264,                0.83703,                 1.4781,                0.92297,                0.86781,                0.95132,                0.76833,                 0.7157,                0.67768,                 1.3247,              0.0008516,              0.0008516,              0.0008516
                     60,                0.80792,                0.81583,                 1.4562,                0.91521,                 0.9046,                0.96098,                0.77028,                0.71504,                 0.6688,                 1.3273,              0.0008318,              0.0008318,              0.0008318
                     61,                0.84619,                0.83278,                 1.4721,                0.90608,                0.88679,                0.95484,                0.76381,                 0.7325,                0.65547,                 1.3304,               0.000812,               0.000812,               0.000812
                     62,                0.82502,                0.82585,                 1.4571,                0.91445,                 0.8858,                0.95623,                0.77744,                0.69116,                0.65497,                 1.2833,              0.0007922,              0.0007922,              0.0007922
                     63,                0.78907,                0.79907,                 1.4336,                0.94181,                0.89047,                0.96032,                0.77886,                0.71251,                0.62092,                 1.2813,              0.0007724,              0.0007724,              0.0007724
                     64,                0.80041,                0.78266,                 1.4297,                0.93578,                0.90251,                0.96445,                0.78999,                 0.6786,                0.62716,                  1.266,              0.0007526,              0.0007526,              0.0007526
                     65,                0.77882,                0.79456,                 1.4128,                0.93484,                0.90111,                0.96399,                0.79284,                0.67596,                0.60142,                 1.2788,              0.0007328,              0.0007328,              0.0007328
                     66,                0.76939,                0.78465,                 1.4066,                0.94659,                 0.8844,                0.96784,                0.80142,                0.69409,                0.61982,                 1.2936,               0.000713,               0.000713,               0.000713
                     67,                0.78223,                0.77222,                 1.4015,                  0.934,                0.89679,                 0.9652,                0.80493,                0.64056,                0.59144,                 1.2611,              0.0006932,              0.0006932,              0.0006932
                     68,                0.76983,                0.77276,                 1.4086,                0.94696,                0.90768,                0.96886,                0.80595,                0.66784,                0.58328,                 1.2575,              0.0006734,              0.0006734,              0.0006734
                     69,                0.75125,                0.75582,                 1.3869,                0.93506,                0.87238,                0.95459,                0.78354,                0.68482,                0.59843,                 1.2588,              0.0006536,              0.0006536,              0.0006536
                     70,                0.76381,                0.74549,                 1.3842,                0.93585,                0.90422,                 0.9636,                0.80127,                0.65058,                0.59263,                 1.2447,              0.0006338,              0.0006338,              0.0006338
                     71,                0.75321,                0.73777,                  1.385,                0.94643,                0.91046,                 0.9682,                0.80944,                0.64382,                0.57546,                 1.2471,               0.000614,               0.000614,               0.000614
                     72,                0.75301,                0.74027,                 1.3824,                0.94893,                 0.9057,                0.96714,                0.79696,                0.68096,                0.59304,                 1.2851,              0.0005942,              0.0005942,              0.0005942
                     73,                0.73585,                0.71872,                 1.3845,                0.94893,                0.91874,                0.97446,                0.81829,                0.61681,                0.56941,                 1.2123,              0.0005744,              0.0005744,              0.0005744
                     74,                0.74211,                0.72651,                 1.3775,                0.94866,                0.92061,                 0.9702,                0.80768,                0.65467,                0.57414,                 1.2375,              0.0005546,              0.0005546,              0.0005546
                     75,                0.73849,                0.72006,                 1.3735,                0.95048,                0.91435,                0.97035,                0.81661,                0.62219,                0.54213,                 1.2283,              0.0005348,              0.0005348,              0.0005348
                     76,                0.72078,                0.70227,                 1.3548,                0.94493,                 0.9234,                0.97428,                0.82263,                0.61224,                 0.5481,                 1.2226,               0.000515,               0.000515,               0.000515
                     77,                0.72917,                0.69765,                 1.3701,                0.95277,                0.91315,                0.97027,                 0.8163,                0.62782,                0.54984,                 1.2366,              0.0004952,              0.0004952,              0.0004952
                     78,                 0.7463,                0.71423,                 1.3907,                0.95347,                 0.9275,                0.97475,                0.82538,                0.59705,                0.51559,                  1.204,              0.0004754,              0.0004754,              0.0004754
                     79,                0.73452,                0.70503,                 1.3636,                0.94741,                0.90599,                0.96298,                0.80693,                0.62752,                0.54424,                 1.2281,              0.0004556,              0.0004556,              0.0004556
                     80,                0.69844,                0.70651,                 1.3362,                 0.9518,                0.91574,                0.97058,                0.81645,                0.62421,                0.54618,                 1.2237,              0.0004358,              0.0004358,              0.0004358
                     81,                0.72863,                0.71933,                 1.3598,                0.95488,                0.91922,                0.97041,                0.82344,                0.61414,                0.53592,                 1.2151,               0.000416,               0.000416,               0.000416
                     82,                0.71543,                0.69611,                 1.3538,                0.94705,                0.92168,                0.97339,                0.83379,                0.56796,                0.50276,                 1.1714,              0.0003962,              0.0003962,              0.0003962
                     83,                0.71348,                0.69383,                 1.3528,                0.95534,                0.92351,                0.97457,                0.83456,                0.58583,                0.49729,                   1.17,              0.0003764,              0.0003764,              0.0003764
                     84,                0.68756,                0.67322,                  1.345,                0.95355,                0.90055,                0.97234,                0.83106,                 0.5819,                0.51498,                   1.18,              0.0003566,              0.0003566,              0.0003566
                     85,                0.69372,                0.69803,                 1.3488,                0.95721,                0.91902,                0.97708,                0.83299,                0.60033,                0.50454,                 1.1724,              0.0003368,              0.0003368,              0.0003368
                     86,                0.67801,                0.66716,                 1.3217,                0.95994,                0.91779,                0.97471,                0.84122,                0.55729,                0.49301,                 1.1623,               0.000317,               0.000317,               0.000317
                     87,                0.68998,                0.67236,                 1.3372,                0.96149,                0.92155,                0.97778,                0.84602,                0.54933,                0.48452,                 1.1601,              0.0002972,              0.0002972,              0.0002972
                     88,                   0.68,                0.66988,                 1.3174,                0.96023,                0.92464,                0.98071,                0.83865,                0.58152,                0.50287,                 1.1847,              0.0002774,              0.0002774,              0.0002774
                     89,                0.68604,                0.67407,                 1.3318,                0.95767,                0.92479,                0.97917,                0.84866,                 0.5491,                0.48155,                  1.161,              0.0002576,              0.0002576,              0.0002576
