                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     21,                 1.3009,                 1.4696,                  1.906,                 0.7976,                0.66252,                0.75346,                0.46256,                    1.4,                 1.6774,                 1.9965,               0.001802,               0.001802,               0.001802
                     22,                  1.202,                 1.4083,                 1.8234,                0.80903,                0.68018,                0.76321,                0.49494,                 1.3595,                 1.4911,                 2.0156,              0.0017921,              0.0017921,              0.0017921
                     23,                  1.217,                 1.3714,                 1.8124,                0.76374,                0.67628,                0.76576,                0.50316,                 1.3495,                 1.5497,                  1.976,              0.0017822,              0.0017822,              0.0017822
                     24,                 1.1875,                 1.3315,                 1.7979,                0.82586,                 0.6977,                0.78705,                0.50695,                 1.3514,                 1.5022,                 1.9825,              0.0017723,              0.0017723,              0.0017723
                     25,                 1.1648,                  1.334,                 1.7857,                0.80494,                0.65762,                0.76498,                 0.4993,                 1.3317,                 1.7004,                  1.944,              0.0017624,              0.0017624,              0.0017624
                     26,                 1.1946,                 1.3467,                  1.799,                0.82622,                 0.6851,                0.78486,                0.54088,                 1.2348,                 1.4187,                 1.8123,              0.0017525,              0.0017525,              0.0017525
                     27,                 1.1645,                 1.3116,                 1.7849,                0.81874,                0.69509,                0.81088,                0.53083,                 1.3642,                 1.3607,                 1.9208,              0.0017426,              0.0017426,              0.0017426
                     28,                 1.1291,                 1.2859,                  1.753,                0.83177,                0.68949,                0.80236,                0.56354,                 1.1738,                 1.3055,                 1.7843,              0.0017327,              0.0017327,              0.0017327
                     29,                 1.1276,                 1.3302,                 1.7336,                0.81538,                0.72075,                0.80987,                0.52734,                 1.2773,                 1.4937,                 1.8709,              0.0017228,              0.0017228,              0.0017228
                     30,                 1.1724,                 1.3099,                  1.776,                0.81001,                0.67744,                0.77897,                0.50778,                 1.3498,                 1.4592,                 1.9341,              0.0017129,              0.0017129,              0.0017129
                     31,                 1.1396,                 1.2508,                 1.7188,                0.82859,                0.72618,                0.82478,                0.57925,                 1.2493,                 1.3991,                 1.8078,               0.001703,               0.001703,               0.001703
                     32,                 1.1127,                 1.2682,                 1.7125,                0.80584,                 0.7207,                0.80358,                0.55304,                 1.2416,                  1.333,                 1.8506,              0.0016931,              0.0016931,              0.0016931
                     33,                 1.0891,                 1.2079,                 1.6909,                0.84791,                 0.7236,                0.83613,                 0.6044,                 1.1559,                  1.227,                 1.7381,              0.0016832,              0.0016832,              0.0016832
                     34,                 1.0578,                 1.1972,                 1.6711,                0.87117,                0.73823,                0.85745,                0.58741,                 1.1993,                 1.2253,                 1.7336,              0.0016733,              0.0016733,              0.0016733
                     35,                 1.0406,                 1.1481,                  1.647,                0.86893,                 0.7667,                0.86118,                0.62279,                 1.1425,                 1.1368,                 1.7103,              0.0016634,              0.0016634,              0.0016634
                     36,                 1.1043,                 1.2232,                 1.6987,                0.86858,                0.76999,                0.86361,                0.61563,                  1.143,                 1.1749,                 1.7092,              0.0016535,              0.0016535,              0.0016535
                     37,                  1.039,                  1.141,                 1.6372,                0.85652,                0.75192,                0.85544,                 0.6148,                  1.133,                 1.2373,                 1.7164,              0.0016436,              0.0016436,              0.0016436
                     38,                  1.056,                 1.1301,                 1.6523,                0.82801,                0.74875,                 0.8519,                0.60323,                 1.2019,                  1.265,                 1.7316,              0.0016337,              0.0016337,              0.0016337
                     39,                 1.0387,                 1.1699,                 1.6483,                0.85871,                0.74223,                0.82185,                0.58884,                 1.1863,                 1.2396,                 1.8132,              0.0016238,              0.0016238,              0.0016238
                     40,                 1.0273,                 1.1193,                 1.6186,                0.84075,                0.75082,                0.84114,                0.60856,                 1.1409,                 1.2067,                  1.708,              0.0016139,              0.0016139,              0.0016139
                     41,                 1.0045,                 1.1072,                 1.6026,                  0.897,                0.75353,                0.86783,                0.63752,                 1.0896,                 1.1011,                 1.6545,               0.001604,               0.001604,               0.001604
                     42,                 1.0021,                  1.079,                 1.6088,                0.88167,                0.77529,                  0.871,                0.64372,                 1.0404,                 1.0568,                 1.6146,              0.0015941,              0.0015941,              0.0015941
                     43,                 1.0689,                 1.1659,                 1.6432,                0.86656,                0.77054,                0.86929,                0.64829,                 1.0722,                 1.0751,                 1.6416,              0.0015842,              0.0015842,              0.0015842
                     44,                0.98974,                 1.0808,                 1.5975,                0.87104,                0.78587,                0.87411,                0.64222,                 1.0782,                 1.1351,                 1.6665,              0.0015743,              0.0015743,              0.0015743
                     45,                0.97261,                 1.0371,                 1.5819,                0.88288,                 0.7897,                 0.8844,                0.65251,                 1.0315,                 1.0642,                 1.5947,              0.0015644,              0.0015644,              0.0015644
                     46,                 1.0083,                 1.0799,                 1.6235,                0.89549,                0.78697,                0.88321,                0.66743,                 1.0153,                 1.0047,                 1.6005,              0.0015545,              0.0015545,              0.0015545
                     47,                0.99969,                 1.0357,                 1.5959,                0.87154,                 0.7908,                0.87969,                0.65042,                 1.0969,                 1.0528,                 1.6709,              0.0015446,              0.0015446,              0.0015446
                     48,                0.97626,                  1.066,                 1.5618,                0.85908,                0.79463,                0.88335,                0.66119,                  1.012,                 1.0596,                 1.5835,              0.0015347,              0.0015347,              0.0015347
                     49,                0.92557,                0.99856,                 1.5352,                0.90181,                0.78697,                0.89148,                0.67911,                 1.0019,                0.98916,                 1.5548,              0.0015248,              0.0015248,              0.0015248
                     50,                0.95043,                 1.0139,                 1.5456,                0.87905,                0.79901,                0.88839,                0.66453,                 1.0462,                 1.0261,                   1.59,              0.0015149,              0.0015149,              0.0015149
                     51,                0.92889,                 1.0055,                 1.5277,                0.88814,                0.79135,                0.88661,                0.68621,                 1.0135,                 1.0132,                 1.5835,               0.001505,               0.001505,               0.001505
                     52,                0.95963,                 1.0039,                 1.5608,                0.89644,                0.82311,                0.90525,                 0.6967,                0.96302,                 1.0072,                 1.5283,              0.0014951,              0.0014951,              0.0014951
                     53,                 0.9295,                 1.0113,                 1.5316,                0.90418,                0.81646,                0.90412,                0.69821,                0.97054,                0.96361,                 1.5455,              0.0014852,              0.0014852,              0.0014852
                     54,                0.93214,                0.95889,                 1.5264,                0.91391,                0.81386,                0.90219,                  0.704,                0.95698,                0.88291,                 1.4967,              0.0014753,              0.0014753,              0.0014753
                     55,                0.95611,                0.99821,                 1.5457,                0.89111,                0.80887,                0.90091,                0.69499,                0.94946,                 1.0109,                 1.5064,              0.0014654,              0.0014654,              0.0014654
                     56,                0.89389,                0.92317,                 1.4875,                0.89593,                0.73075,                0.85823,                0.62987,                 1.0233,                0.98177,                 1.6015,              0.0014555,              0.0014555,              0.0014555
                     57,                0.92469,                0.96467,                 1.5162,                0.91878,                0.81709,                0.91458,                0.70027,                0.98763,                0.97583,                 1.5231,              0.0014456,              0.0014456,              0.0014456
                     58,                 0.9418,                0.97975,                 1.5311,                0.92576,                0.82202,                0.91335,                0.70083,                 0.9824,                0.89987,                 1.5217,              0.0014357,              0.0014357,              0.0014357
                     59,                0.90479,                0.92804,                 1.5091,                0.92743,                0.81982,                  0.916,                0.72347,                0.91412,                0.85913,                 1.4691,              0.0014258,              0.0014258,              0.0014258
                     60,                0.90491,                 1.0701,                 1.5269,                0.90202,                0.83297,                0.90611,                0.69916,                  1.001,                0.93083,                 1.5889,              0.0014159,              0.0014159,              0.0014159
                     61,                0.94071,                0.96175,                  1.544,                0.90846,                0.79518,                0.90237,                0.70412,                0.92972,                0.90149,                 1.5027,               0.001406,               0.001406,               0.001406
                     62,                0.88473,                0.92369,                 1.4753,                0.88272,                0.82023,                0.90872,                0.69774,                0.95214,                0.97815,                 1.4973,              0.0013961,              0.0013961,              0.0013961
                     63,                0.89386,                0.92889,                 1.4992,                0.93636,                0.82421,                0.92018,                0.73178,                0.90576,                0.86787,                 1.4542,              0.0013862,              0.0013862,              0.0013862
                     64,                0.85721,                0.92333,                 1.4661,                0.91791,                0.82749,                0.91712,                 0.7215,                0.92872,                0.85986,                 1.4475,              0.0013763,              0.0013763,              0.0013763
                     65,                0.90802,                0.91662,                 1.5019,                0.91211,                0.83297,                 0.9176,                0.72066,                0.91791,                0.88186,                 1.4723,              0.0013664,              0.0013664,              0.0013664
                     66,                0.91527,                0.95165,                  1.501,                0.91664,                0.83516,                0.92364,                 0.7331,                0.88585,                0.81637,                 1.4291,              0.0013565,              0.0013565,              0.0013565
                     67,                0.88001,                0.91842,                 1.4684,                0.92338,                0.82421,                0.91996,                0.73112,                0.88723,                0.82456,                  1.432,              0.0013466,              0.0013466,              0.0013466
                     68,                0.88778,                0.91981,                 1.4846,                0.92663,                 0.8507,                0.92744,                0.70819,                0.96652,                0.87101,                 1.5066,              0.0013367,              0.0013367,              0.0013367
                     69,                0.90265,                 0.9013,                 1.4905,                0.93334,                0.85112,                0.93063,                  0.736,                0.88549,                0.83332,                   1.42,              0.0013268,              0.0013268,              0.0013268
                     70,                0.88506,                0.89756,                 1.4785,                0.91593,                0.84118,                0.92564,                0.73702,                0.87079,                0.81153,                 1.4343,              0.0013169,              0.0013169,              0.0013169
                     71,                0.86192,                0.85196,                 1.4532,                0.93863,                0.83762,                0.93568,                 0.7506,                0.86337,                0.75277,                 1.4005,               0.001307,               0.001307,               0.001307
                     72,                0.89235,                0.87957,                 1.4606,                 0.9399,                0.85542,                0.93581,                0.75577,                0.85447,                0.85588,                 1.3927,              0.0012971,              0.0012971,              0.0012971
                     73,                0.87586,                0.89916,                 1.4707,                0.93267,                0.82695,                0.92931,                0.74783,                0.86159,                0.79844,                 1.4358,              0.0012872,              0.0012872,              0.0012872
                     74,                0.85328,                0.87442,                 1.4496,                0.92088,                0.83735,                0.92336,                0.74044,                0.84657,                0.80598,                 1.3859,              0.0012773,              0.0012773,              0.0012773
                     75,                0.83995,                0.85676,                 1.4426,                0.91834,                0.84996,                0.92706,                0.74908,                0.85397,                0.80345,                 1.4219,              0.0012674,              0.0012674,              0.0012674
                     76,                0.87631,                 1.0072,                 1.4672,                0.92543,                0.84957,                0.93234,                0.72181,                0.92703,                0.81654,                 1.4574,              0.0012575,              0.0012575,              0.0012575
                     77,                0.86155,                0.86035,                 1.4431,                0.94209,                0.86419,                0.94261,                0.73781,                0.91602,                0.80398,                 1.4352,              0.0012476,              0.0012476,              0.0012476
                     78,                0.82616,                 0.8121,                 1.4176,                0.94085,                0.87104,                0.94662,                0.77203,                0.80711,                 0.7104,                 1.3437,              0.0012377,              0.0012377,              0.0012377
                     79,                0.81284,                0.81488,                 1.4179,                0.93859,                0.85159,                0.93264,                 0.7553,                 0.8239,                0.75409,                 1.3742,              0.0012278,              0.0012278,              0.0012278
                     80,                0.81721,                0.84424,                 1.4169,                0.95239,                 0.8483,                0.94023,                0.77483,                0.79936,                0.70421,                 1.3499,              0.0012179,              0.0012179,              0.0012179
                     81,                0.85286,                0.84109,                  1.436,                0.94379,                0.84592,                0.93501,                0.76884,                  0.796,                0.73324,                 1.3376,               0.001208,               0.001208,               0.001208
                     82,                 0.8386,                0.84085,                 1.4254,                0.92602,                0.85597,                0.94173,                0.75134,                0.83379,                0.76851,                 1.3645,              0.0011981,              0.0011981,              0.0011981
                     83,                0.84734,                0.84148,                 1.4289,                0.93768,                0.83218,                0.93238,                0.76412,                0.81476,                0.72923,                 1.3575,              0.0011882,              0.0011882,              0.0011882
                     84,                0.82204,                0.80978,                 1.4086,                0.95567,                0.86177,                0.94749,                0.78613,                0.77458,                0.68318,                  1.323,              0.0011783,              0.0011783,              0.0011783
                     85,                0.86738,                0.90886,                 1.5905,                0.93934,                0.86637,                0.94757,                0.77916,                0.78305,                0.72902,                 1.3313,              0.0011684,              0.0011684,              0.0011684
                     86,                0.81158,                0.80172,                 1.4091,                0.94335,                0.85761,                0.93739,                0.77157,                0.80506,                0.69406,                 1.3418,              0.0011585,              0.0011585,              0.0011585
                     87,                0.79747,                0.85861,                 1.3944,                0.94305,                0.86145,                0.94537,                0.77012,                0.78532,                0.70121,                 1.3388,              0.0011486,              0.0011486,              0.0011486
                     88,                0.81439,                0.81561,                 1.4034,                0.93828,                 0.8658,                0.94354,                0.77401,                0.80113,                0.68245,                 1.3546,              0.0011387,              0.0011387,              0.0011387
                     89,                 0.7931,                0.78309,                  1.382,                0.95346,                0.85816,                0.94673,                0.78003,                0.76686,                0.69521,                  1.315,              0.0011288,              0.0011288,              0.0011288
                     90,                 0.8095,                0.79582,                 1.4004,                0.94146,                0.88069,                0.95123,                0.78426,                0.75389,                0.69267,                 1.2995,              0.0011189,              0.0011189,              0.0011189
                     91,                0.79075,                0.76535,                 1.3996,                0.95523,                0.85871,                 0.9435,                0.78041,                0.76466,                 0.6554,                 1.2919,               0.001109,               0.001109,               0.001109
                     92,                0.76224,                0.71886,                 1.3616,                0.95441,                0.87126,                0.95422,                 0.7846,                0.74284,                0.65577,                 1.2879,              0.0010991,              0.0010991,              0.0010991
                     93,                0.76657,                0.75679,                 1.3741,                0.95507,                0.87568,                0.95387,                0.79331,                0.74783,                0.66148,                 1.2931,              0.0010892,              0.0010892,              0.0010892
                     94,                0.79066,                0.77938,                  1.394,                0.93957,                  0.877,                0.95354,                0.79525,                0.75458,                0.69078,                 1.3038,              0.0010793,              0.0010793,              0.0010793
                     95,                0.75474,                 0.7701,                 1.3501,                0.94796,                0.86798,                0.94838,                0.78415,                0.77561,                0.65399,                  1.312,              0.0010694,              0.0010694,              0.0010694
                     96,                0.75487,                0.74941,                 1.3638,                0.95417,                0.89485,                0.96225,                0.79336,                0.74924,                0.63348,                 1.2961,              0.0010595,              0.0010595,              0.0010595
                     97,                0.76984,                 0.7543,                 1.3532,                0.95655,                0.88171,                0.95658,                0.79786,                0.75069,                0.64678,                 1.2936,              0.0010496,              0.0010496,              0.0010496
                     98,                0.79033,                0.73947,                 1.3804,                0.96626,                0.86266,                0.95533,                0.79885,                 0.7448,                0.65369,                 1.2706,              0.0010397,              0.0010397,              0.0010397
                     99,                0.79432,                0.77637,                 1.3797,                0.95128,                0.87686,                0.95387,                 0.7934,                0.76087,                0.64043,                 1.2868,              0.0010298,              0.0010298,              0.0010298
                    100,                0.73076,                0.72761,                 1.3403,                0.94444,                0.88444,                0.95711,                0.80452,                0.72913,                0.67104,                 1.2597,              0.0010199,              0.0010199,              0.0010199
                    101,                0.74672,                0.71949,                  1.333,                 0.9482,                0.88938,                0.96312,                0.80791,                0.71569,                0.65511,                 1.2548,                0.00101,                0.00101,                0.00101
                    102,                0.73832,                0.72434,                 1.3413,                0.96859,                0.87802,                0.96197,                0.81796,                0.68287,                0.58899,                 1.2175,              0.0010001,              0.0010001,              0.0010001
                    103,                0.77253,                 0.7561,                 1.3483,                0.94201,                0.89849,                0.96037,                0.81374,                0.69941,                0.60324,                 1.2363,              0.0009902,              0.0009902,              0.0009902
                    104,                0.71697,                0.69254,                 1.3088,                0.95201,                 0.8943,                0.96057,                0.81613,                0.69379,                0.59264,                 1.2297,              0.0009803,              0.0009803,              0.0009803
                    105,                0.76466,                0.72119,                 1.3748,                0.95207,                0.88992,                  0.959,                0.81872,                0.68392,                0.59597,                 1.2192,              0.0009704,              0.0009704,              0.0009704
                    106,                0.72473,                0.71288,                 1.3228,                0.94134,                0.90518,                 0.9631,                0.82572,                0.67783,                0.58789,                 1.2093,              0.0009605,              0.0009605,              0.0009605
                    107,                0.72383,                0.72633,                 1.3342,                0.94704,                0.89111,                0.95661,                0.81578,                0.67953,                0.60085,                 1.2141,              0.0009506,              0.0009506,              0.0009506
                    108,                0.72785,                0.70193,                  1.325,                0.95787,                 0.8964,                0.96533,                0.82592,                0.67363,                0.60601,                 1.2156,              0.0009407,              0.0009407,              0.0009407
                    109,                  0.699,                0.68092,                 1.3106,                0.95527,                0.90088,                0.96227,                0.81063,                0.68293,                0.60321,                 1.2207,              0.0009308,              0.0009308,              0.0009308
                    110,                0.73571,                0.69373,                 1.3253,                0.96152,                0.88947,                 0.9614,                0.81952,                0.68008,                0.60064,                 1.2098,              0.0009209,              0.0009209,              0.0009209
                    111,                0.74858,                0.71313,                  1.342,                0.96159,                0.88116,                0.96336,                0.81733,                0.69552,                0.57946,                 1.2334,               0.000911,               0.000911,               0.000911
                    112,                0.75539,                0.71553,                 1.3512,                0.94859,                0.90088,                0.96096,                0.79809,                0.74837,                0.61412,                 1.2602,              0.0009011,              0.0009011,              0.0009011
                    113,                0.71215,                0.67686,                 1.3112,                0.96418,                0.89211,                0.96304,                0.82498,                0.66221,                0.56335,                  1.192,              0.0008912,              0.0008912,              0.0008912
                    114,                0.70129,                0.66611,                  1.307,                0.95873,                0.91601,                0.97164,                  0.839,                0.66244,                 0.5394,                 1.1939,              0.0008813,              0.0008813,              0.0008813
                    115,                0.71966,                0.66241,                  1.313,                0.96479,                0.90307,                 0.9649,                0.82123,                0.67878,                0.58588,                 1.1998,              0.0008714,              0.0008714,              0.0008714
                    116,                0.71166,                0.68131,                 1.3172,                0.96747,                0.90526,                0.97089,                0.83977,                  0.661,                0.53501,                 1.1928,              0.0008615,              0.0008615,              0.0008615
                    117,                0.71494,                 0.6818,                 1.3171,                0.96475,                0.90581,                0.96867,                0.83053,                0.65219,                0.57755,                 1.1816,              0.0008516,              0.0008516,              0.0008516
                    118,                0.69205,                 0.6668,                 1.2971,                0.96777,                0.90471,                0.97158,                0.83842,                0.63079,                 0.5193,                 1.1625,              0.0008417,              0.0008417,              0.0008417
                    119,                0.75397,                0.73675,                 1.3816,                0.95364,                0.91292,                0.97195,                0.83608,                 0.6589,                0.56125,                  1.194,              0.0008318,              0.0008318,              0.0008318
                    120,                0.69072,                 0.6609,                 1.2927,                0.96917,                0.90033,                0.97168,                0.83581,                0.64615,                0.52606,                 1.1754,              0.0008219,              0.0008219,              0.0008219
                    121,                0.68679,                0.65309,                 1.2808,                0.94687,                0.91741,                0.96503,                0.82821,                0.65405,                0.54928,                 1.1924,               0.000812,               0.000812,               0.000812
                    122,                 0.6983,                0.66085,                 1.3083,                0.95975,                0.90745,                0.97015,                0.83287,                0.65304,                0.53576,                 1.1812,              0.0008021,              0.0008021,              0.0008021
                    123,                0.68743,                0.65751,                 1.2932,                0.95691,                0.92223,                0.97045,                0.83625,                0.65362,                0.58992,                 1.1784,              0.0007922,              0.0007922,              0.0007922
                    124,                0.70593,                0.66291,                 1.2994,                0.96663,                0.91621,                0.97381,                0.84724,                0.61503,                0.50455,                 1.1535,              0.0007823,              0.0007823,              0.0007823
                    125,                0.70881,                0.66841,                 1.3175,                 0.9494,                0.91456,                0.97145,                0.84014,                0.62885,                0.51872,                 1.1618,              0.0007724,              0.0007724,              0.0007724
                    126,                0.67917,                0.65077,                 1.2768,                0.96588,                 0.9146,                0.97208,                0.84049,                0.62218,                0.52655,                 1.1505,              0.0007625,              0.0007625,              0.0007625
                    127,                0.69478,                0.67559,                 1.2984,                0.96591,                0.91183,                0.97005,                0.83829,                0.62549,                0.51467,                 1.1549,              0.0007526,              0.0007526,              0.0007526
                    128,                0.68084,                0.62695,                 1.2809,                0.96499,                0.90964,                0.96987,                0.83957,                0.64116,                0.51465,                 1.1608,              0.0007427,              0.0007427,              0.0007427
                    129,                  0.693,                0.64075,                 1.2886,                0.95674,                0.90834,                0.96774,                0.83437,                0.63846,                0.51032,                 1.1563,              0.0007328,              0.0007328,              0.0007328
                    130,                0.67458,                0.64232,                 1.2791,                0.96152,                0.93041,                0.97687,                0.85492,                 0.5924,                0.51326,                 1.1268,              0.0007229,              0.0007229,              0.0007229
                    131,                0.69384,                0.67365,                 1.2992,                0.95633,                0.92338,                0.97471,                0.85374,                0.60999,                 0.5068,                 1.1436,               0.000713,               0.000713,               0.000713
                    132,                0.76879,                0.76191,                 1.3734,                0.97066,                0.92497,                0.97549,                0.85119,                0.60623,                0.48887,                 1.1376,              0.0007031,              0.0007031,              0.0007031
                    133,                0.67202,                0.63416,                 1.2701,                0.96733,                0.91512,                0.97474,                0.85297,                0.58813,                0.50017,                 1.1191,              0.0006932,              0.0006932,              0.0006932
                    134,                0.67737,                0.62015,                 1.2775,                 0.9623,                 0.9366,                0.97946,                0.85777,                0.59412,                0.47595,                 1.1236,              0.0006833,              0.0006833,              0.0006833
                    135,                0.69385,                0.66538,                 1.2778,                0.97198,                0.91238,                0.97161,                0.85217,                0.59949,                0.50497,                 1.1344,              0.0006734,              0.0006734,              0.0006734
                    136,                0.68111,                0.62334,                 1.2863,                0.96127,                0.92436,                0.97824,                 0.8554,                0.58854,                0.48899,                 1.1124,              0.0006635,              0.0006635,              0.0006635
                    137,                0.65602,                0.61586,                 1.2643,                0.96234,                0.92771,                0.97764,                0.85481,                0.59812,                0.48847,                 1.1288,              0.0006536,              0.0006536,              0.0006536
                    138,                0.66326,                0.61973,                 1.2761,                0.97764,                 0.9184,                0.97749,                 0.8605,                0.58281,                0.48161,                   1.11,              0.0006437,              0.0006437,              0.0006437
                    139,                0.64461,                0.60927,                 1.2532,                0.96604,                0.93467,                0.98074,                 0.8681,                0.56635,                0.45705,                 1.0966,              0.0006338,              0.0006338,              0.0006338
                    140,                 0.6503,                0.59771,                 1.2595,                0.96865,                0.93063,                0.98054,                0.86936,                0.57142,                0.46368,                 1.1005,              0.0006239,              0.0006239,              0.0006239
                    141,                 0.6665,                0.83309,                  1.281,                0.96908,                0.92701,                0.97916,                0.87268,                0.55084,                 0.4458,                 1.0845,               0.000614,               0.000614,               0.000614
                    142,                0.62982,                0.60575,                 1.2423,                0.96803,                0.93702,                 0.9813,                0.86953,                0.56861,                0.45499,                 1.1039,              0.0006041,              0.0006041,              0.0006041
                    143,                0.65214,                0.60757,                 1.2574,                0.96333,                  0.931,                0.98111,                0.86774,                0.56399,                0.44627,                  1.096,              0.0005942,              0.0005942,              0.0005942
                    144,                0.64414,                0.60792,                   1.25,                0.96365,                0.93373,                0.98112,                0.86273,                0.57947,                0.46613,                 1.1029,              0.0005843,              0.0005843,              0.0005843
                    145,                0.62633,                0.61097,                 1.2324,                0.97821,                0.93413,                0.98161,                 0.8649,                0.56416,                0.45804,                 1.0966,              0.0005744,              0.0005744,              0.0005744
                    146,                0.64513,                0.61011,                 1.2624,                0.97775,                 0.9299,                0.98064,                0.86603,                0.57383,                  0.454,                 1.1024,              0.0005645,              0.0005645,              0.0005645
                    147,                0.63757,                0.60719,                 1.2372,                 0.9659,                0.92552,                0.97695,                0.86054,                0.58257,                 0.4809,                  1.104,              0.0005546,              0.0005546,              0.0005546
                    148,                0.63487,                0.60881,                 1.2414,                0.96818,                0.93307,                0.98166,                0.87346,                0.54404,                 0.4466,                 1.0815,              0.0005447,              0.0005447,              0.0005447
                    149,                0.62761,                0.58127,                 1.2349,                0.97033,                0.93147,                0.98129,                0.86732,                0.56605,                0.45224,                 1.0969,              0.0005348,              0.0005348,              0.0005348
                    150,                0.63629,                0.58457,                  1.245,                0.97224,                0.93985,                0.98345,                0.87306,                0.55161,                0.44045,                 1.0775,              0.0005249,              0.0005249,              0.0005249
                    151,                0.72309,                0.68938,                 1.3085,                0.97378,                0.93538,                0.97987,                0.87441,                0.54423,                0.45509,                 1.0701,               0.000515,               0.000515,               0.000515
                    152,                0.63355,                0.58272,                 1.2476,                0.96805,                0.94571,                0.98367,                0.87322,                0.55515,                0.43578,                 1.0863,              0.0005051,              0.0005051,              0.0005051
                    153,                 0.6379,                0.58451,                  1.235,                0.97081,                 0.9425,                0.98144,                0.87206,                0.54592,                0.44058,                 1.0786,              0.0004952,              0.0004952,              0.0004952
                    154,                 0.6426,                0.59412,                 1.2438,                 0.9728,                0.94008,                0.98347,                 0.8757,                0.54352,                0.42991,                 1.0682,              0.0004853,              0.0004853,              0.0004853
